id,date,sentiment,irony,inferred_occupation,occupation_confidence
1.858955400386691e+18,2024-11-19,NEU,ironic,writer,0.9699421525001526
1.8589542033032115e+18,2024-11-19,POS,ironic,speaker,0.8511500358581543
1.858952578434036e+18,2024-11-19,NEG,ironic,speaker,0.3256263434886932
1.8589524051712865e+18,2024-11-19,NEG,ironic,Unknown,0.0
1.858952153299047e+18,2024-11-19,NEU,not ironic,writer,0.9969844222068788
1.8589519549672407e+18,2024-11-19,NEG,not ironic,writer,0.9607602953910828
1.8589514310150103e+18,2024-11-19,NEG,not ironic,journalist,0.9984764456748962
1.8589514232134003e+18,2024-11-19,NEG,not ironic,activist,0.9785563349723816
1.858951399318438e+18,2024-11-19,NEG,not ironic,speaker,0.8165048360824585
1.858950802804453e+18,2024-11-19,NEG,not ironic,writer,0.9973331689834596
1.8589505106799124e+18,2024-11-19,NEU,ironic,activist,0.9970434904098512
1.8589504694079567e+18,2024-11-19,NEG,ironic,influencer,0.897680401802063
1.8589493667419057e+18,2024-11-19,NEG,not ironic,writer,0.9784216284751892
1.8589491851118144e+18,2024-11-19,NEG,ironic,influencer,0.9037877917289734
1.8589490512256983e+18,2024-11-19,NEU,not ironic,speaker,0.7498886585235596
1.858948569840878e+18,2024-11-19,NEU,not ironic,journalist,0.9923878908157348
1.8589483105787208e+18,2024-11-19,POS,not ironic,politician,0.9987462162971495
1.8589474689115791e+18,2024-11-19,NEU,not ironic,podcaster,0.9817246794700624
1.8589473308099343e+18,2024-11-19,POS,not ironic,activist,0.9538931250572203
1.8589473252944896e+18,2024-11-19,NEU,ironic,lawyer,0.9768685698509216
1.8589465945085952e+18,2024-11-19,NEU,not ironic,trader,0.9268451929092408
1.85894628392849e+18,2024-11-19,POS,ironic,dj,0.99191552400589
1.8589461689584028e+18,2024-11-19,NEG,ironic,politician,0.9777588844299316
1.858946049542431e+18,2024-11-19,NEG,not ironic,speaker,0.7396069765090942
1.821988684981236e+18,2024-08-09,NEU,ironic,journalist,0.998197078704834
1.821988656326087e+18,2024-08-09,NEG,not ironic,performer,0.9872565269470216
1788890780347556096,2024-05-10,NEU,ironic,journalist,0.9979572892189026
1.862281569630585e+18,2024-11-28,NEG,not ironic,performer,0.8785067796707153
1.8622802666283955e+18,2024-11-28,NEG,ironic,influencer,0.9422370791435242
1.862277893532877e+18,2024-11-28,NEG,not ironic,writer,0.901821494102478
1.8622778006836145e+18,2024-11-28,NEU,not ironic,reporter,0.997699737548828
1.8622774518013463e+18,2024-11-28,POS,not ironic,cto,0.9848622679710388
1.862277073483563e+18,2024-11-28,NEG,ironic,mba,0.986272394657135
1.862275732015088e+18,2024-11-28,NEG,not ironic,podcaster,0.9967653751373292
1.862274916810392e+18,2024-11-28,NEG,not ironic,freelancer,0.6413637399673462
1.862274151223788e+18,2024-11-28,NEG,ironic,activist,0.9349734783172609
1.8622723887856973e+18,2024-11-28,POS,not ironic,author,0.995743453502655
1.8622723079488392e+18,2024-11-28,POS,ironic,executive,0.997655987739563
1.8622722615221783e+18,2024-11-28,POS,ironic,influencer,0.8585675358772278
1.8622714115925407e+18,2024-11-28,NEG,not ironic,lawyer,0.9962912201881408
1.8622709341636283e+18,2024-11-28,NEG,ironic,activist,0.8862234950065613
1.8622702897591345e+18,2024-11-28,NEG,not ironic,speaker,0.9973433017730712
1.8622696220172088e+18,2024-11-28,POS,not ironic,writer,0.9164331555366516
1.862268141210149e+18,2024-11-28,POS,not ironic,freelancer,0.812768816947937
1.8622666234505464e+18,2024-11-28,POS,not ironic,activist,0.9851858019828796
1.862266291467297e+18,2024-11-28,NEU,not ironic,journalist,0.8627712726593018
1.86226533978837e+18,2024-11-28,POS,ironic,executive,0.9976130723953248
1.862263464464454e+18,2024-11-28,NEU,ironic,performer,0.9972193241119384
1.862262126649213e+18,2024-11-28,NEG,not ironic,journalist,0.999206840991974
1.862261627539673e+18,2024-11-28,NEG,not ironic,influencer,0.6991122961044312
1.862261581616231e+18,2024-11-28,POS,not ironic,influencer,0.9637814164161682
1.86226021467152e+18,2024-11-28,NEU,not ironic,journalist,0.9982662200927734
1.8622598710028703e+18,2024-11-28,NEU,not ironic,researcher,0.997915506362915
1.8622566426847729e+18,2024-11-28,POS,not ironic,performer,0.9979534149169922
1.862255937186042e+18,2024-11-28,NEU,ironic,activist,0.9851858019828796
1.8622556644220685e+18,2024-11-28,NEU,not ironic,influencer,0.7456091046333313
1.8622546625370524e+18,2024-11-28,NEG,not ironic,speaker,0.8352108001708984
1.862254361402827e+18,2024-11-28,POS,not ironic,influencer,0.9417861700057985
1.8622542483915e+18,2024-11-28,POS,not ironic,politician,0.7716341614723206
1.8622523597216364e+18,2024-11-28,NEG,not ironic,Unknown,0.0
1.8622503750146463e+18,2024-11-28,POS,not ironic,speaker,0.9930850267410278
1.8622489975801203e+18,2024-11-28,NEU,not ironic,entrepreneur,0.9893579483032228
1.8622453462287155e+18,2024-11-28,NEG,ironic,entrepreneur,0.8860483765602112
1.8622443758055347e+18,2024-11-28,NEU,not ironic,host,0.9967203736305236
1.862242409016697e+18,2024-11-28,POS,ironic,photographer,0.9173692464828492
1.8622422758766185e+18,2024-11-28,NEG,ironic,songwriter,0.8640186190605164
1.862240083367125e+18,2024-11-28,NEU,not ironic,journalist,0.9461515545845032
1.862239449666789e+18,2024-11-28,NEG,not ironic,activist,0.9159625172615052
1.8622393350697e+18,2024-11-28,NEU,ironic,speaker,0.9888876676559448
1.8622363468381312e+18,2024-11-28,POS,ironic,journalist,0.9984821677207948
1.8622355951430487e+18,2024-11-28,NEU,not ironic,journalist,0.9962368607521056
1.862234957822694e+18,2024-11-28,NEU,not ironic,speaker,0.8481627106666565
1.862233652362609e+18,2024-11-28,NEG,not ironic,writer,0.9250099062919616
1.8622333717508465e+18,2024-11-28,NEU,ironic,executive,0.9970167875289916
1.8622319542774008e+18,2024-11-28,NEU,not ironic,journalist,0.9816198348999025
1.8110464370036864e+18,2024-07-10,NEU,ironic,activist,0.970055103302002
1.8110464266730783e+18,2024-07-10,NEU,not ironic,journalist,0.9990086555480956
1.8110460924334124e+18,2024-07-10,NEU,not ironic,podcaster,0.9970881938934326
1.8110459477002895e+18,2024-07-10,POS,ironic,veterinarian,0.9367478489875792
1.8110457229107735e+18,2024-07-10,NEG,not ironic,journalist,0.9880983829498292
1.8110455651714048e+18,2024-07-10,NEG,ironic,speaker,0.9487249851226808
1.8110455612288e+18,2024-07-10,NEU,ironic,journalist,0.9974362850189208
1.8110454978570857e+18,2024-07-10,NEU,not ironic,journalist,0.9960504770278932
1.8110448516992983e+18,2024-07-10,NEU,ironic,retired,0.5833088755607605
1.8110447524578964e+18,2024-07-10,NEG,ironic,influencer,0.97895485162735
1.8110447214620467e+18,2024-07-10,NEG,not ironic,influencer,0.9921919703483582
1.8110444479346483e+18,2024-07-10,NEG,ironic,activist,0.9790042638778688
1.8110437613858e+18,2024-07-10,POS,not ironic,translator,0.9962294101715088
1.811043502622462e+18,2024-07-10,NEG,ironic,writer,0.9803345799446106
1.8110434215507315e+18,2024-07-10,POS,not ironic,influencer,0.9893946051597596
1.8110433099067064e+18,2024-07-10,NEU,not ironic,author,0.9974741339683532
1.8110431149848128e+18,2024-07-10,NEU,ironic,entrepreneur,0.9893579483032228
1.8233333819138995e+18,2024-08-13,NEG,not ironic,speaker,0.9887807369232178
1.82333329312884e+18,2024-08-13,NEG,ironic,writer,0.9978618025779724
1.8233328154773345e+18,2024-08-13,POS,not ironic,executive,0.9811751246452332
1.8233324828019635e+18,2024-08-13,NEG,not ironic,author,0.9974817633628844
1.823331570691801e+18,2024-08-13,NEU,not ironic,activist,0.9815021753311156
1.8233314023869527e+18,2024-08-13,NEG,not ironic,politician,0.9905259609222412
1.8233313038543127e+18,2024-08-13,NEG,ironic,influencer,0.6391238570213318
1.823330902006461e+18,2024-08-13,NEG,ironic,influencer,0.9752352237701416
1.8233305427517115e+18,2024-08-13,NEG,not ironic,investigator,0.9921613931655884
1.8233303383675456e+18,2024-08-13,POS,not ironic,strategist,0.7527442574501038
1.8233298125653563e+18,2024-08-13,NEG,ironic,producer,0.9933398365974426
1.823328926921544e+18,2024-08-13,NEG,not ironic,activist,0.9706045389175416
1.8233286554662385e+18,2024-08-13,POS,ironic,writer,0.9962260127067566
1.823328484187308e+18,2024-08-13,NEG,ironic,influencer,0.997669756412506
1.8233280545060416e+18,2024-08-13,NEU,not ironic,journalist,0.9990701079368592
1.8233277437836616e+18,2024-08-13,NEG,ironic,performer,0.9786394834518432
1.823327631707665e+18,2024-08-13,POS,not ironic,gamer,0.9651333689689636
1.8233272650290504e+18,2024-08-13,NEU,ironic,writer,0.8166719675064087
1.839946666415149e+18,2024-09-28,NEU,ironic,writer,0.8012700080871582
1.840069410381284e+18,2024-09-28,NEG,ironic,journalist,0.996591866016388
1.8400733622838769e+18,2024-09-28,NEG,not ironic,writer,0.994268238544464
1.840087680673362e+18,2024-09-28,NEU,not ironic,influencer,0.9718672037124634
1.840092543075144e+18,2024-09-28,NEG,ironic,activist,0.993597447872162
1.8400925345480952e+18,2024-09-28,NEG,ironic,retired,0.9028294682502748
1.840112176855409e+18,2024-09-28,NEU,not ironic,journalist,0.8289431929588318
1.8401121428186767e+18,2024-09-28,NEG,ironic,retired,0.9598602056503296
1.84011202982407e+18,2024-09-28,NEG,not ironic,politician,0.9342285990715028
1.8401254522640512e+18,2024-09-28,NEG,not ironic,performer,0.8100503087043762
1.8401253162595576e+18,2024-09-28,NEG,not ironic,filmmaker,0.9979076385498048
1.8401252953088123e+18,2024-09-28,NEG,not ironic,speaker,0.8694947361946106
1.8401387982497792e+18,2024-09-28,NEG,ironic,politician,0.9873060584068298
1.8401387982497792e+18,2024-09-28,NEG,ironic,politician,0.9873060584068298
1.8401768945551647e+18,2024-09-28,NEU,not ironic,activist,0.5794978737831116
1.8401876934702244e+18,2024-09-29,NEU,not ironic,journalist,0.9919186234474182
1.8401869079441905e+18,2024-09-29,NEU,ironic,founder,0.9894798994064332
1.8402366363968143e+18,2024-09-29,POS,ironic,musician,0.9964608550071716
1.840278516329329e+18,2024-09-29,NEU,not ironic,influencer,0.997633457183838
1.8402780996463908e+18,2024-09-29,NEU,ironic,activist,0.8707249760627747
1.8202478133950428e+18,2024-08-04,NEG,ironic,influencer,0.8503045439720154
1.8202465526126228e+18,2024-08-04,NEU,not ironic,researcher,0.9975873827934264
1.82024598959446e+18,2024-08-04,NEG,ironic,performer,0.998439371585846
1.820245766499447e+18,2024-08-04,POS,not ironic,writer,0.994148313999176
1.8202442310485896e+18,2024-08-04,NEU,ironic,politician,0.9883400797843932
1.8202442277811817e+18,2024-08-04,NEU,ironic,reporter,0.9004896879196167
1.8202440807834995e+18,2024-08-04,POS,not ironic,doctor,0.8718303442001343
1.8202438517993848e+18,2024-08-04,NEG,not ironic,activist,0.98911714553833
1.820243081297552e+18,2024-08-04,NEG,not ironic,writer,0.9971109628677368
1.820241556906873e+18,2024-08-04,NEU,not ironic,journalist,0.9988130331039428
1.8202412536419487e+18,2024-08-04,NEU,not ironic,influencer,0.9764114618301392
1.8202404009989573e+18,2024-08-04,NEG,ironic,investigator,0.633125901222229
1.8202393679708984e+18,2024-08-04,POS,not ironic,speaker,0.9598677158355712
1.820239069647156e+18,2024-08-04,NEU,not ironic,journalist,0.9865362644195556
1.82023886306932e+18,2024-08-04,NEU,not ironic,journalist,0.9972493648529052
1.8202383535700708e+18,2024-08-04,POS,not ironic,podcaster,0.9308555722236632
1.82023782873292e+18,2024-08-04,NEU,not ironic,influencer,0.9641115665435792
1.820237693504422e+18,2024-08-04,NEU,not ironic,writer,0.9974913597106934
1.820237636511953e+18,2024-08-04,NEU,ironic,politician,0.9566308856010436
1.820236838549721e+18,2024-08-04,NEG,ironic,activist,0.98911714553833
1.8202357113725588e+18,2024-08-04,NEG,not ironic,activist,0.98911714553833
1.820235369436029e+18,2024-08-04,NEU,not ironic,influencer,0.9806017875671388
1.8202351735410893e+18,2024-08-04,NEG,not ironic,activist,0.95393705368042
1.8202351202107884e+18,2024-08-04,NEG,not ironic,influencer,0.9357556104660034
1.8202349367812503e+18,2024-08-04,NEU,not ironic,writer,0.9947201609611512
1.82023370179788e+18,2024-08-04,NEG,not ironic,performer,0.997482180595398
1.8202335320711373e+18,2024-08-04,NEU,not ironic,journalist,0.9880983829498292
1.82023334726151e+18,2024-08-04,NEG,not ironic,activist,0.9737201929092408
1.820233254219264e+18,2024-08-04,POS,not ironic,influencer,0.9647235870361328
1.820232829243974e+18,2024-08-04,NEU,not ironic,writer,0.9715783596038818
1.820232603900781e+18,2024-08-04,NEG,not ironic,activist,0.8141847252845764
1.8202322262204296e+18,2024-08-04,NEG,ironic,designer,0.997219443321228
1.8202317019998664e+18,2024-08-04,POS,not ironic,influencer,0.6884608864784241
1.8202314210821e+18,2024-08-04,NEU,ironic,activist,0.9644818305969238
1.820230763130024e+18,2024-08-04,NEU,ironic,scientist,0.4054302275180816
1.820230177294545e+18,2024-08-04,NEG,not ironic,youtuber,0.9832400679588318
1.820229967684551e+18,2024-08-04,NEU,not ironic,host,0.9554625749588012
1.820229239070757e+18,2024-08-04,NEG,not ironic,veterinarian,0.9568493366241456
1808887350547919104,2024-07-04,NEU,not ironic,activist,0.9927303194999696
1808887248798056448,2024-07-04,NEU,ironic,politician,0.6258958578109741
1808882695574892800,2024-07-04,POS,not ironic,freelancer,0.8246683478355408
1808881310510776320,2024-07-04,POS,not ironic,influencer,0.9454255700111388
1808880940434764032,2024-07-04,NEG,not ironic,journalist,0.9974362850189208
1808880245451194368,2024-07-04,NEG,ironic,mba,0.9517601132392884
1.862704982216045e+18,2024-11-30,NEU,ironic,freelancer,0.870955228805542
1.862704250343568e+18,2024-11-30,POS,ironic,podcaster,0.9973061680793762
1.8627032577322068e+18,2024-11-30,NEG,ironic,Unknown,0.0
1.8626997824241167e+18,2024-11-30,NEG,ironic,writer,0.900796115398407
1.862698211317588e+18,2024-11-30,NEG,ironic,activist,0.9877285957336426
1.862698087212295e+18,2024-11-30,NEG,not ironic,speaker,0.8143436312675476
1.8626975235439864e+18,2024-11-30,NEG,ironic,publicist,0.8869240283966064
1.862696377496564e+18,2024-11-30,POS,ironic,podcaster,0.9964943528175354
1.8626956792791288e+18,2024-11-30,NEU,not ironic,writer,0.8757162094116211
1.8626955649424184e+18,2024-11-30,NEG,not ironic,politician,0.3683172762393951
1.862693069046653e+18,2024-11-30,NEG,ironic,speaker,0.9973433017730712
1.8626925732502733e+18,2024-11-30,NEG,not ironic,politician,0.948999285697937
1.8626924029866929e+18,2024-11-30,NEG,not ironic,activist,0.9818369150161744
1.862691851129492e+18,2024-11-30,NEU,not ironic,speaker,0.921255588531494
1.8626902141387983e+18,2024-11-30,POS,not ironic,writer,0.990919291973114
1.8626878833223928e+18,2024-11-30,POS,ironic,activist,0.8201791048049927
1.8626873689997809e+18,2024-11-30,NEG,not ironic,performer,0.5916346907615662
1.862686935120024e+18,2024-11-30,NEG,ironic,Unknown,0.0
1.862686905353032e+18,2024-11-30,NEU,not ironic,author,0.9966601133346558
1.8626828069226703e+18,2024-11-30,POS,not ironic,activist,0.9410207867622375
1.862681444931244e+18,2024-11-30,NEG,not ironic,politician,0.9147647619247437
1.8626814298488591e+18,2024-11-30,NEG,not ironic,Unknown,0.0
1.8626791554788027e+18,2024-11-30,NEU,not ironic,influencer,0.981019139289856
1.8626791107423808e+18,2024-11-30,NEU,not ironic,politician,0.8958855867385864
1.8626784899895624e+18,2024-11-30,NEG,ironic,retired,0.9429148435592652
1.8626779330910656e+18,2024-11-30,POS,not ironic,activist,0.961167335510254
1.8626775538838203e+18,2024-11-30,POS,ironic,freelancer,0.8246683478355408
1.8626744239179983e+18,2024-11-30,NEG,not ironic,artist,0.9844549298286438
1.8626744226177843e+18,2024-11-30,NEU,ironic,journalist,0.9956342577934264
1.862674168929526e+18,2024-11-30,NEG,ironic,ceo,0.9806252717971802
1.8626731337375665e+18,2024-11-30,NEU,not ironic,activist,0.9644862413406372
1.8626726717223857e+18,2024-11-30,NEG,not ironic,journalist,0.997050940990448
1.8626712559266284e+18,2024-11-30,NEG,not ironic,influencer,0.9972331523895264
1.862669216153002e+18,2024-11-30,NEG,ironic,researcher,0.99391907453537
1.86266916878232e+18,2024-11-30,NEG,not ironic,activist,0.9976423382759094
1.8626680629875712e+18,2024-11-30,NEG,not ironic,activist,0.9976423382759094
1.8626678647776625e+18,2024-11-30,NEU,not ironic,journalist,0.994054079055786
1.8626676631826355e+18,2024-11-30,NEU,ironic,influencer,0.6771416664123535
1.862666824959079e+18,2024-11-30,NEG,not ironic,freelancer,0.6413637399673462
1.8626664659265864e+18,2024-11-30,NEG,not ironic,Unknown,0.0
1.862664605933188e+18,2024-11-30,NEG,ironic,activist,0.9932698011398317
1.862663967279088e+18,2024-11-30,NEU,not ironic,host,0.9787201881408693
1.8626629008857257e+18,2024-11-30,NEG,ironic,journalist,0.9898673295974731
1.8626626317039447e+18,2024-11-30,POS,not ironic,host,0.997487723827362
1.8626613251191887e+18,2024-11-30,NEU,not ironic,politician,0.622995138168335
1.8626600063335631e+18,2024-11-30,NEG,ironic,economist,0.9957101941108704
1.8626595071865403e+18,2024-11-30,NEG,not ironic,developer,0.9388686418533324
1.8626591698802488e+18,2024-11-30,NEG,ironic,influencer,0.9918580651283264
1.8626561260906783e+18,2024-11-30,POS,not ironic,writer,0.990919291973114
1.8626541404652508e+18,2024-11-30,NEU,ironic,writer,0.9507182836532592
1.8626539109193564e+18,2024-11-30,NEG,ironic,speaker,0.7188398241996765
1.8626509056295324e+18,2024-11-30,NEU,not ironic,influencer,0.9659826755523682
1.8626495112453857e+18,2024-11-30,POS,ironic,retired,0.9429148435592652
1.8626484882966856e+18,2024-11-30,NEG,not ironic,writer,0.8487014770507812
1.8626483980690063e+18,2024-11-30,NEG,ironic,influencer,0.5298190712928772
1.86264828551066e+18,2024-11-30,POS,ironic,filmmaker,0.9963467121124268
1.862648033977988e+18,2024-11-30,NEU,not ironic,speaker,0.7800953984260559
1.8626477645107448e+18,2024-11-30,NEU,not ironic,journalist,0.9919776916503906
1.8626477567931845e+18,2024-11-30,NEG,ironic,activist,0.589636504650116
1.8626410359034225e+18,2024-11-29,NEG,ironic,scientist,0.9925455451011658
1.8626308936023493e+18,2024-11-29,NEU,not ironic,developer,0.9861871600151062
1.8110486547586703e+18,2024-07-10,NEU,not ironic,journalist,0.994991660118103
